time,reward,position,bar_return,cost,strategy_ret,equity
2019-01-09 11:30:00+00:00,0.0007425137146650978,1,0.0007425137146650978,0.0,0.0007425137146650978,0.998016042162554
2019-01-09 12:00:00+00:00,-0.0005324674191042321,1,-0.0005324674191042321,0.0,-0.0005324674191042321,0.9974846311363592
2019-01-09 12:30:00+00:00,5.240174672484627e-05,1,5.240174672484627e-05,0.0,5.240174672484627e-05,0.997536901073362
2019-01-09 13:00:00+00:00,6.986533456769078e-05,1,6.986533456769078e-05,0.0,6.986533456769078e-05,0.997606594322699
2019-01-09 13:30:00+00:00,0.0009518486822572221,1,0.0009518486822572221,0.0,0.0009518486822572221,0.9985561648449163
2019-01-09 14:00:00+00:00,-2.0166109768695337e-05,0,0.0004798338902313047,0.0002,-2.0166109768695337e-05,0.9985360278516857
2019-01-09 14:30:00+00:00,-0.0005,1,0.004952998831510952,0.0002,-0.0005,0.99803675983776
2019-01-09 15:00:00+00:00,-0.0005487912812593462,-1,0.00045120871874065383,0.0004,-0.0005487912812593462,0.9974890459655846
2019-01-09 15:30:00+00:00,0.0016825964023658962,-1,-0.0016825964023658962,0.0,0.0016825964023658962,0.9991674174457257
2019-01-09 16:00:00+00:00,-0.0009730330831248348,-1,0.0009730330831248348,0.0,-0.0009730330831248348,0.9981951944929707
2019-01-09 16:30:00+00:00,-0.00021698375225651076,-1,0.00021698375225651076,0.0,-0.00021698375225651076,0.9979786023541851
2019-01-09 17:00:00+00:00,-0.0011421325743441683,0,0.0006421325743441683,0.0002,-0.0011421325743441683,0.996838778483938
2019-01-09 17:30:00+00:00,-0.0005,-1,0.00011273468325906044,0.0002,-0.0005,0.9963403590946961
2019-01-09 18:00:00+00:00,1.73418423974499e-05,-1,-1.73418423974499e-05,0.0,1.73418423974499e-05,0.9963576374721778
2019-01-09 18:30:00+00:00,-0.001329500719698981,1,0.0003295007196989811,0.0004,-0.001329500719698981,0.9950329792760809
2019-01-09 19:00:00+00:00,0.00043616726188409725,0,0.0009361672618840972,0.0002,0.00043616726188409725,0.9954669800861361
2019-01-09 19:30:00+00:00,-0.0005,1,-0.00034640432312591445,0.0002,-0.0005,0.9949692465960931
2019-01-09 20:00:00+00:00,0.0003118719245962263,1,0.0003118719245962263,0.0,0.0003118719245962263,0.9952795495699431
2019-01-09 20:30:00+00:00,0.0001581910139606593,0,0.0006581910139606593,0.0002,0.0001581910139606593,0.995436993851064
2019-01-09 21:00:00+00:00,-0.0005,-1,-0.0006231392370006698,0.0002,-0.0005,0.9949392753541385
2019-01-09 21:30:00+00:00,-0.00010163502840523678,0,-0.0003983649715947632,0.0002,-0.00010163502840523678,0.9948381546726265
2019-01-09 22:00:00+00:00,0.0,0,0.00012128983071407566,0.0,0.0,0.9948381546726265
2019-01-09 22:30:00+00:00,0.0,0,0.0004937629937629586,0.0,0.0,0.9948381546726265
2019-01-09 23:00:00+00:00,0.0,0,3.463293418880144e-05,0.0,0.0,0.9948381546726265
2019-01-09 23:30:00+00:00,0.0,0,0.0003463173479017116,0.0,0.0,0.9948381546726265
2019-01-10 00:00:00+00:00,-0.0,0,-0.00026830302663126724,0.0,-0.0,0.9948381546726265
2019-01-10 00:30:00+00:00,-0.0005,-1,0.000372262141805844,0.0002,-0.0005,0.9943407355952902
2019-01-10 01:00:00+00:00,0.0007182851159207345,-1,-0.0007182851159207345,0.0,0.0007182851159207345,0.9950549557458219
2019-01-10 01:30:00+00:00,-0.0006235385814495816,-1,0.0006235385814495816,0.0,-0.0006235385814495816,0.9944345005902517
2019-01-10 02:00:00+00:00,0.00035484931886223145,-1,-0.00035484931886223145,0.0,0.00035484931886223145,0.9947873749954393
2019-01-10 02:30:00+00:00,-0.0014069228837845305,1,0.00040692288378453036,0.0004,-0.0014069228837845305,0.9933877858730583
2019-01-10 03:00:00+00:00,0.0008308235538476216,1,0.0008308235538476216,0.0,0.0008308235538476216,0.9942131158436662
2019-01-10 03:30:00+00:00,0.00043236138494013264,1,0.00043236138494013264,0.0,0.00043236138494013264,0.9946429752033581
2019-01-10 04:00:00+00:00,-0.000544539906996154,1,-0.000544539906996154,0.0,-0.000544539906996154,0.9941013524101465
2019-01-10 04:30:00+00:00,-0.00039781719435091363,1,-0.00039781719435091363,0.0,-0.00039781719435091363,0.9937058817992303
2019-01-10 05:00:00+00:00,-0.000380672232556124,1,-0.000380672232556124,0.0,-0.000380672232556124,0.9933276055627016
2019-01-10 05:30:00+00:00,0.0005798807349771495,1,0.0005798807349771495,0.0,0.0005798807349771495,0.9939036171046883
2019-01-10 06:00:00+00:00,-0.001036295066085448,0,-0.0005362950660854482,0.0002,-0.001036295066085448,0.9928736396901182
2019-01-10 06:30:00+00:00,-0.0,0,-0.00020770948366885742,0.0,-0.0,0.9928736396901182
2019-01-10 07:00:00+00:00,-0.0,0,-5.193815896534772e-05,0.0,-0.0,0.9928736396901182
2019-01-10 07:30:00+00:00,-0.0,0,-0.0009262786107551373,0.0,-0.0,0.9928736396901182
2019-01-10 08:00:00+00:00,0.0,0,0.0003552582554220394,0.0,0.0,0.9928736396901182
2019-01-10 08:30:00+00:00,-0.0005,-1,-0.0013598960589000183,0.0002,-0.0005,0.9923772028702732
2019-01-10 09:00:00+00:00,0.00036428924566113034,-1,-0.00036428924566113034,0.0,0.00036428924566113034,0.9927387152129182
2019-01-10 09:30:00+00:00,4.3383571509039815e-05,-1,-4.3383571509039815e-05,0.0,4.3383571509039815e-05,0.9927817837639594
2019-01-10 10:00:00+00:00,0.00041650035576075174,-1,-0.00041650035576075174,0.0,0.00041650035576075174,0.99319527773009
2019-01-10 10:30:00+00:00,-0.0006944565009808433,-1,0.0006944565009808433,0.0,-0.0006944565009808433,0.9925055468127268
2019-01-10 11:00:00+00:00,-0.0007026492479050448,-1,0.0007026492479050448,0.0,-0.0007026492479050448,0.9918081635367173
2019-01-10 11:30:00+00:00,6.345842110265992e-05,0,-0.0005634584211026599,0.0002,6.345842110265992e-05,0.991871102116812
2019-01-10 12:00:00+00:00,-0.0005,1,0.00030357173833837876,0.0002,-0.0005,0.9913751665657536
2019-01-10 12:30:00+00:00,7.803761413013685e-05,1,7.803761413013685e-05,0.0,7.803761413013685e-05,0.9914525311184602
2019-01-10 13:00:00+00:00,0.00036414711543451844,1,0.00036414711543451844,0.0,0.00036414711543451844,0.9918135656977572
2019-01-10 13:30:00+00:00,-0.0015253943491072837,1,-0.0015253943491072837,0.0,-0.0015253943491072837,0.990300658889274
2019-01-10 14:00:00+00:00,8.680254157840787e-05,1,8.680254157840787e-05,0.0,8.680254157840787e-05,0.9903866195033922
2019-01-10 14:30:00+00:00,-0.0001181019667748746,0,0.0003818980332251254,0.0002,-0.0001181019667748746,0.9902696528957614
2019-01-10 15:00:00+00:00,-0.0,0,-0.0005552759895191431,0.0,-0.0,0.9902696528957614
2019-01-10 15:30:00+00:00,0.0,0,0.0002777922461240151,0.0,0.0,0.9902696528957614
2019-01-10 16:00:00+00:00,-0.0,0,-0.0008938954749796803,0.0,-0.0,0.9902696528957614
2019-01-10 16:30:00+00:00,0.0,0,0.00037351354638076703,0.0,0.0,0.9902696528957614
2019-01-10 17:00:00+00:00,-0.0,0,-0.0004949377420418869,0.0,-0.0,0.9902696528957614
2019-01-10 17:30:00+00:00,-0.0,0,-0.00042568348261202814,0.0,-0.0,0.9902696528957614
2019-01-10 18:00:00+00:00,-0.0005,1,-0.001338432122371021,0.0002,-0.0005,0.9897745180693136
2019-01-10 18:30:00+00:00,-0.00033858980383957843,-1,0.0006614101961604215,0.0004,-0.00033858980383957843,0.9894393905093951
2019-01-10 19:00:00+00:00,-0.00021742533613944916,-1,0.00021742533613944916,0.0,-0.00021742533613944916,0.989224261317324
2019-01-10 19:30:00+00:00,9.564635196103929e-05,-1,-9.564635196103929e-05,0.0,9.564635196103929e-05,0.9893188770091903
2019-01-10 20:00:00+00:00,0.00016522313819622813,-1,-0.00016522313819622813,0.0,0.00016522313819622813,0.9894823353787267
2019-01-10 20:30:00+00:00,-2.609217495670829e-05,-1,2.609217495670829e-05,0.0,-2.609217495670829e-05,0.9894565176325153
2019-01-10 21:00:00+00:00,-0.0005521829883459481,0,5.218298834594802e-05,0.0002,-0.0005521829883459481,0.9889101565757706
2019-01-10 21:30:00+00:00,-0.0005,-1,0.00013914737446292413,0.0002,-0.0005,0.9884157014974828
2019-01-10 22:00:00+00:00,0.00013912801516489972,-1,-0.00013912801516489972,0.0,0.00013912801516489972,0.9885532178121899
2019-01-10 22:30:00+00:00,-0.0005086967109038,0,8.6967109038e-06,0.0002,-0.0005086967109038,0.9880503440417354
2019-01-10 23:00:00+00:00,0.0,0,0.0005652812926679011,0.0,0.0,0.9880503440417354
2019-01-10 23:30:00+00:00,-0.0005,-1,0.00026075166011887404,0.0002,-0.0005,0.9875563188697146
2019-01-11 00:00:00+00:00,-0.00048660954797458855,-1,0.00048660954797458855,0.0,-0.00048660954797458855,0.9870757645357899
2019-01-11 00:30:00+00:00,0.00019107505775687347,-1,-0.00019107505775687347,0.0,0.00019107505775687347,0.9872643700945091
2019-01-11 01:00:00+00:00,0.0002779804718717432,-1,-0.0002779804718717432,0.0,0.0002779804718717432,0.9875388103099701
2019-01-11 01:30:00+00:00,-0.0008167946890966084,-1,0.0008167946890966084,0.0,-0.0008167946890966084,0.9867321938544322
2019-01-11 02:00:00+00:00,-8.682213617240715e-06,-1,8.682213617240715e-06,0.0,-8.682213617240715e-06,0.9867236268347421
2019-01-11 02:30:00+00:00,-0.00037333194419115497,-1,0.00037333194419115497,0.0,-0.00037333194419115497,0.9863552513847565
2019-01-11 03:00:00+00:00,-0.0002950825363211947,-1,0.0002950825363211947,0.0,-0.0002950825363211947,0.9860641951754643
2019-01-11 03:30:00+00:00,6.941070313049213e-05,-1,-6.941070313049213e-05,0.0,6.941070313049213e-05,0.9861326385845832
2019-01-11 04:00:00+00:00,-0.0003904623073719817,-1,0.0003904623073719817,0.0,-0.0003904623073719817,0.9857475909591467
2019-01-11 04:30:00+00:00,4.336776734069329e-05,-1,-4.336776734069329e-05,0.0,4.336776734069329e-05,0.985790340631328
2019-01-11 05:00:00+00:00,-0.00010408715564509751,-1,0.00010408715564509751,0.0,-0.00010408715564509751,0.9856877325187092
2019-01-11 05:30:00+00:00,0.0003989592367737441,-1,-0.0003989592367737441,0.0,0.0003989592367737441,0.986080981744172
2019-01-11 06:00:00+00:00,0.00018220625748331638,-1,-0.00018220625748331638,0.0,0.00018220625748331638,0.986260651869431
2019-01-11 06:30:00+00:00,-0.0009566096517489733,1,-4.3390348251026625e-05,0.0004,-0.0009566096517489733,0.9853171854107126
2019-01-11 07:00:00+00:00,0.0005901343423473582,1,0.0005901343423473582,0.0,0.0005901343423473582,0.9858986549199285
2019-01-11 07:30:00+00:00,-0.0002948931446017268,1,-0.0002948931446017268,0.0,-0.0002948931446017268,0.9856079201653205
2019-01-11 08:00:00+00:00,-0.0005205531745067185,1,-0.0005205531745067185,0.0,-0.0005205531745067185,0.9850948588336594
2019-01-11 08:30:00+00:00,0.0008159580562836937,1,0.0008159580562836937,0.0,0.0008159580562836937,0.9858986549199283
2019-01-11 09:00:00+00:00,-0.000997432694976395,1,-0.000997432694976395,0.0,-0.000997432694976395,0.9849152873675779
2019-01-11 09:30:00+00:00,0.00016495776213083102,1,0.00016495776213083102,0.0,0.00016495776213083102,0.9850777567892705
2019-01-11 10:00:00+00:00,0.00038194444444444094,1,0.00038194444444444094,0.0,0.00038194444444444094,0.9854540017658219
2019-01-11 10:30:00+00:00,0.0009024330984694665,1,0.0009024330984694665,0.0,0.0009024330984694665,0.9863433080740346
2019-01-11 11:00:00+00:00,-0.0009709747893331569,1,-0.0009709747893331569,0.0,-0.0009709747893331569,0.9853855935882673
2019-01-11 11:30:00+00:00,0.0007289388732687284,1,0.0007289388732687284,0.0,0.0007289388732687284,0.9861038794525928
2019-01-11 12:00:00+00:00,0.0001560874089490713,1,0.0001560874089490713,0.0,0.0001560874089490713,0.9862577978520911
2019-01-11 12:30:00+00:00,-0.0004855294872462813,1,-0.0004855294872462813,0.0,-0.0004855294872462813,0.9857789406092073
2019-01-11 13:00:00+00:00,-8.67438108290878e-05,1,-8.67438108290878e-05,0.0,-8.67438108290878e-05,0.9856934303872639
2019-01-11 13:30:00+00:00,-5.2050801582300114e-05,1,-5.2050801582300114e-05,0.0,-5.2050801582300114e-05,0.9856421242540978
2019-01-11 14:00:00+00:00,-0.003314073534259829,1,-0.003314073534259829,0.0,-0.003314073534259829,0.9823756337758557
2019-01-11 14:30:00+00:00,-0.002601615542634365,-1,-0.0016016155426343648,0.0004,-0.002601615542634365,0.9798198700583192
2019-01-11 15:00:00+00:00,-0.0002789886660853321,-1,0.0002789886660853321,0.0,-0.0002789886660853321,0.9795465114197677
2019-01-11 15:30:00+00:00,-0.001400934351358058,1,0.0004009343513580579,0.0004,-0.001400934351358058,0.9781742310631668
2019-01-11 16:00:00+00:00,-0.0015053233197999832,-1,-0.0005053233197999834,0.0004,-0.0015053233197999832,0.97670176258232
2019-01-11 16:30:00+00:00,-0.001049163179916238,0,0.0005491631799162381,0.0002,-0.001049163179916238,0.9756770430552594
2019-01-11 17:00:00+00:00,0.0,0,0.0003746199350079302,0.0,0.0,0.9756770430552594
2019-01-11 17:30:00+00:00,0.0,0,0.0,0.0,0.0,0.9756770430552594
2019-01-11 18:00:00+00:00,-0.0,0,-0.000539947398672831,0.0,-0.0,0.9756770430552594
2019-01-11 18:30:00+00:00,-0.0,0,-0.00047053082848278637,0.0,-0.0,0.9756770430552594
2019-01-11 19:00:00+00:00,-0.0,0,-0.00021794089442950352,0.0,-0.0,0.9756770430552594
2019-01-11 19:30:00+00:00,-0.0,0,-0.0002877446919823355,0.0,-0.0,0.9756770430552594
2019-01-11 20:00:00+00:00,-0.0,0,-0.0002965495586644864,0.0,-0.0,0.9756770430552594
2019-01-11 20:30:00+00:00,0.0,0,8.724633129175958e-05,0.0,0.0,0.9756770430552594
2019-01-11 21:00:00+00:00,0.0,0,0.0001046864640403043,0.0,0.0,0.9756770430552594
2019-01-11 21:30:00+00:00,0.0,0,0.0004099790648987879,0.0,0.0,0.9756770430552594
2019-01-13 22:00:00+00:00,-0.0,0,-0.0005493211959508318,0.0,-0.0,0.9756770430552594
2019-01-13 22:30:00+00:00,-0.0005,1,0.0002268285873814812,0.0002,-0.0005,0.9751892045337318
2019-01-13 23:00:00+00:00,-0.0014535542956825782,-1,-0.0004535542956825782,0.0004,-0.0014535542956825782,0.9737717140763785
2019-01-13 23:30:00+00:00,-0.00100872615577939,1,8.72615577939014e-06,0.0004,-0.00100872615577939,0.9727894450786315
2019-01-14 00:00:00+00:00,-0.0006247785757293428,-1,0.0003752214242706572,0.0004,-0.0006247785757293428,0.9721816670746508
2019-01-14 00:30:00+00:00,0.00010467367980312448,-1,-0.00010467367980312448,0.0,0.00010467367980312448,0.9722834289071807
2019-01-14 01:00:00+00:00,-0.0005844892262060092,-1,0.0005844892262060092,0.0,-0.0005844892262060092,0.9717151397181658
2019-01-14 01:30:00+00:00,-0.0005492733027018217,-1,0.0005492733027018217,0.0,-0.0005492733027018217,0.9711814025340875
2019-01-14 02:00:00+00:00,-1.742767514824941e-05,-1,1.742767514824941e-05,0.0,-1.742767514824941e-05,0.9711644771000941
2019-01-14 02:30:00+00:00,0.0008278001429044512,-1,-0.0008278001429044512,0.0,0.0008278001429044512,0.9719684071930214
2019-01-14 03:00:00+00:00,-6.976723904859981e-05,-1,6.976723904859981e-05,0.0,-6.976723904859981e-05,0.971900595640809
2019-01-14 03:30:00+00:00,-8.720296490079702e-05,-1,8.720296490079702e-05,0.0,-8.720296490079702e-05,0.9718158430272802
2019-01-14 04:00:00+00:00,-0.0005667698478441292,-1,0.0005667698478441292,0.0,-0.0005667698478441292,0.9712650471097951
2019-01-14 04:30:00+00:00,-0.0001045751633987974,-1,0.0001045751633987974,0.0,-0.0001045751633987974,0.9711634769087901
2019-01-14 05:00:00+00:00,1.7427371429681446e-05,-1,-1.7427371429681446e-05,0.0,1.7427371429681446e-05,0.9711804017354212
2019-01-14 05:30:00+00:00,-0.00023527361449981918,-1,0.00023527361449981918,0.0,-0.00023527361449981918,0.9709519086119736
2019-01-14 06:00:00+00:00,0.00032233615304867405,-1,-0.00032233615304867405,0.0,0.00032233615304867405,0.9712648815149908
2019-01-14 06:30:00+00:00,-0.0009651416122004008,1,-3.485838779959913e-05,0.0004,-0.0009651416122004008,0.9703274733613718
2019-01-14 07:00:00+00:00,-0.0008889198752026397,1,-0.0008889198752026397,0.0,-0.0008889198752026397,0.9694649299848457
2019-01-14 07:30:00+00:00,0.0013432887896445492,1,0.0013432887896445492,0.0,0.0013432887896445492,0.9707672013572478
2019-01-14 08:00:00+00:00,-0.0006446105332845197,1,-0.0006446105332845197,0.0,-0.0006446105332845197,0.9701414345938857
2019-01-14 08:30:00+00:00,0.00024406401450442625,1,0.00024406401450442625,0.0,0.00024406401450442625,0.9703782112070498
2019-01-14 09:00:00+00:00,-0.0002962911321807088,1,-0.0002962911321807088,0.0,-0.0002962911321807088,0.9700906967482078
2019-01-14 09:30:00+00:00,-0.0008194006171657131,1,-0.0008194006171657131,0.0,-0.0008194006171657131,0.9692958038325856
2019-01-14 10:00:00+00:00,-0.0003315187046341298,1,-0.0003315187046341298,0.0,-0.0003315187046341298,0.9689744641432918
2019-01-14 10:30:00+00:00,0.00027926622798585856,1,0.00027926622798585856,0.0,0.00027926622798585856,0.9692450659869076
2019-01-14 11:00:00+00:00,0.00020939119510026173,1,0.00020939119510026173,0.0,0.00020939119510026173,0.9694480173696196
2019-01-14 11:30:00+00:00,0.0005408140123166597,1,0.0005408140123166597,0.0,0.0005408140123166597,0.9699723084416257
2019-01-14 12:00:00+00:00,-0.0005318035988282879,1,-0.0005318035988282879,0.0,-0.0005318035988282879,0.9694564736772326
2019-01-14 12:30:00+00:00,-0.0006598135080206464,-1,0.00034018649197935366,0.0004,-0.0006598135080206464,0.9688168132004623
2019-01-14 13:00:00+00:00,0.0004883067961841387,-1,-0.0004883067961841387,0.0,0.0004883067961841387,0.9692898930346054
2019-01-14 13:30:00+00:00,0.00026172072653670803,-1,-0.00026172072653670803,0.0,0.00026172072653670803,0.9695435762896352
2019-01-14 14:00:00+00:00,-0.0003080212223811398,0,-0.00019197877761886016,0.0002,-0.0003080212223811398,0.9692449362921146
2019-01-14 14:30:00+00:00,0.0,0,0.0007069666765583618,0.0,0.0,0.9692449362921146
2019-01-14 15:00:00+00:00,-0.0005,1,-6.97745410142235e-05,0.0002,-0.0005,0.9687603138239687
2019-01-14 15:30:00+00:00,-0.00027321691801797957,0,0.00022678308198202042,0.0002,-0.00027321691801797957,0.9684956321167275
2019-01-14 16:00:00+00:00,0.0,0,0.0008807653065673309,0.0,0.0,0.9684956321167275
2019-01-14 16:30:00+00:00,-0.0005,-1,0.00014811716939376818,0.0002,-0.0005,0.9680113843006692
2019-01-14 17:00:00+00:00,-0.00029092437560434355,0,-0.00020907562439565644,0.0002,-0.00029092437560434355,0.9677297661931137
2019-01-14 17:30:00+00:00,-0.0005,-1,0.0,0.0002,-0.0005,0.9672459013100172
2019-01-14 18:00:00+00:00,0.00044437861057622006,-1,-0.00044437861057622006,0.0,0.00044437861057622006,0.9676757246997267
2019-01-14 18:30:00+00:00,0.00015690923672360174,-1,-0.00015690923672360174,0.0,0.00015690923672360174,0.9678275619590853
2019-01-14 19:00:00+00:00,0.0001743709567736142,-1,-0.0001743709567736142,0.0,0.0001743709567736142,0.967996322977056
2019-01-14 19:30:00+00:00,0.0001918415040372931,-1,-0.0001918415040372931,0.0,0.0001918415040372931,0.9681820248475586
2019-01-14 20:00:00+00:00,-0.0010784956740161208,1,7.84956740161208e-05,0.0004,-0.0010784956740161208,0.9671378447221003
2019-01-14 20:30:00+00:00,0.00020058431081842974,1,0.00020058431081842974,0.0,0.00020058431081842974,0.9673318374001503
2019-01-14 21:00:00+00:00,-0.0005348772321426984,0,-3.487723214269842e-05,0.0002,-0.0005348772321426984,0.9668144336243981
2019-01-14 21:30:00+00:00,0.0,0,0.0,0.0,0.0,0.9668144336243981
2019-01-14 22:00:00+00:00,-0.0005,-1,-5.231767291005809e-05,0.0002,-0.0005,0.966331026407586
2019-01-14 22:30:00+00:00,-0.0,-1,0.0,0.0,-0.0,0.966331026407586
2019-01-14 23:00:00+00:00,-0.00029648232442142954,-1,0.00029648232442142954,0.0,-0.00029648232442142954,0.9660445263387161
2019-01-14 23:30:00+00:00,-0.0001220447729967475,-1,0.0001220447729967475,0.0,-0.0001220447729967475,0.9659266256537944
2019-01-15 00:00:00+00:00,-0.00020047765981551913,-1,0.00020047765981551913,0.0,-0.00020047765981551913,0.9657329789443297
2019-01-15 00:30:00+00:00,-0.00016557878500042224,-1,0.00016557878500042224,0.0,-0.00016557878500042224,0.9655730740510413
2019-01-15 01:00:00+00:00,-0.0005227938101212305,-1,0.0005227938101212305,0.0,-0.0005227938101212305,0.9650682784247078
2019-01-15 01:30:00+00:00,-0.0001741735465217351,-1,0.0001741735465217351,0.0,-0.0001741735465217351,0.964900189060019
2019-01-15 02:00:00+00:00,-0.0008955140707718915,1,-0.00010448592922810843,0.0004,-0.0008955140707718915,0.9640361073638252
2019-01-15 02:30:00+00:00,0.0,1,0.0,0.0,0.0,0.9640361073638252
2019-01-15 03:00:00+00:00,8.70807063986807e-05,1,8.70807063986807e-05,0.0,8.70807063986807e-05,0.9641200563090482
2019-01-15 03:30:00+00:00,5.22438744056815e-05,1,5.22438744056815e-05,0.0,5.22438744056815e-05,0.964170425676182
2019-01-15 04:00:00+00:00,-0.00040051544596515944,1,-0.00040051544596515944,0.0,-0.00040051544596515944,0.9637842605281559
2019-01-15 04:30:00+00:00,-3.484138459665871e-05,1,-3.484138459665871e-05,0.0,-3.484138459665871e-05,0.9637506809500667
2019-01-15 05:00:00+00:00,-0.00019163429208559867,1,-0.00019163429208559867,0.0,-0.00019163429208559867,0.9635659932705758
2019-01-15 05:30:00+00:00,0.0004704652378463016,1,0.0004704652378463016,0.0,0.0004704652378463016,0.9640193175747803
2019-01-15 06:00:00+00:00,-0.0006444084504588911,1,-0.0006444084504588911,0.0,-0.0006444084504588911,0.9633980953801295
2019-01-15 06:30:00+00:00,-0.00048257232485175055,0,1.742767514824941e-05,0.0002,-0.00048257232485175055,0.9629331861214843
2019-01-15 07:00:00+00:00,0.0,0,0.0004182569143094525,0.0,0.0,0.9629331861214843
2019-01-15 07:30:00+00:00,-0.0,0,-0.0009058444386376883,0.0,-0.0,0.9629331861214843
2019-01-15 08:00:00+00:00,-0.0,0,-0.0013076909664708532,0.0,-0.0,0.9629331861214843
2019-01-15 08:30:00+00:00,0.0,0,0.0004888438842139356,0.0,0.0,0.9629331861214843
2019-01-15 09:00:00+00:00,-0.0,0,-0.0028269291173700236,0.0,-0.0,0.9629331861214843
2019-01-15 09:30:00+00:00,-0.0005,-1,0.00041999160016802816,0.0002,-0.0005,0.9624517195284236
2019-01-15 10:00:00+00:00,-8.746151693254005e-05,-1,8.746151693254005e-05,0.0,-8.746151693254005e-05,0.9623675420410593
2019-01-15 10:30:00+00:00,0.00045476011403971627,-1,-0.00045476011403971627,0.0,0.00045476011403971627,0.962805188414226
2019-01-15 11:00:00+00:00,-0.00028872906714258093,-1,0.00028872906714258093,0.0,-0.00028872906714258093,0.9625271985703351
2019-01-15 11:30:00+00:00,9.621524224378712e-05,-1,-9.621524224378712e-05,0.0,9.621524224378712e-05,0.9626198083579116
2019-01-15 12:00:00+00:00,0.0006298330942300762,-1,-0.0006298330942300762,0.0,0.0006298330942300762,0.9632260981703769
2019-01-15 12:30:00+00:00,-0.0004901789153041876,-1,0.0004901789153041876,0.0,-0.0004901789153041876,0.962753945046383
2019-01-15 13:00:00+00:00,0.0007786526684164982,-1,-0.0007786526684164982,0.0,0.0007786526684164982,0.963503595974722
2019-01-15 13:30:00+00:00,-0.0015147402614459284,-1,0.0015147402614459284,0.0,-0.0015147402614459284,0.9620441382858511
2019-01-15 14:00:00+00:00,-0.0006661071478529641,0,0.00016610714785296414,0.0002,-0.0006661071478529641,0.9614033138087889
2019-01-15 14:30:00+00:00,0.0,0,0.0012324851621023148,0.0,0.0,0.9614033138087889
2019-01-15 15:00:00+00:00,-0.0,0,-0.002060343623411019,0.0,-0.0,0.9614033138087889
2019-01-15 15:30:00+00:00,0.0,0,0.000734856702942884,0.0,0.0,0.9614033138087889
2019-01-15 16:00:00+00:00,-0.0,0,-0.003933841527379492,0.0,-0.0,0.9614033138087889
2019-01-15 16:30:00+00:00,-0.0005,-1,-0.00014042232012792473,0.0002,-0.0005,0.9609226121518845
2019-01-15 17:00:00+00:00,0.00028088408265003245,-1,-0.00028088408265003245,0.0,0.00028088408265003245,0.9611925200182965
2019-01-15 17:30:00+00:00,-5.2680562628364075e-05,-1,5.2680562628364075e-05,0.0,-5.2680562628364075e-05,0.9611418838555477
2019-01-15 18:00:00+00:00,-0.0003068481123791844,0,-0.00019315188762081563,0.0002,-0.0003068481123791844,0.9608469592827581
2019-01-15 18:30:00+00:00,-0.0,0,-7.025061908345595e-05,0.0,-0.0,0.9608469592827581
