time,reward,position,bar_return,cost,strategy_ret,equity
2021-02-16 06:30:00+00:00,-0.0007,-1,0.005633332458103764,0.0004,-0.0007,0.0006801045077280824
2021-02-16 07:00:00+00:00,0.0052183571061693666,0,-0.005918357106169367,0.0004,0.0052183571061693666,0.0006836535359189232
2021-02-16 07:30:00+00:00,0.0,0,0.008820608368764069,0.0,0.0,0.0006836535359189232
2021-02-16 08:00:00+00:00,-0.0007,1,-0.0012629298263384333,0.0004,-0.0007,0.0006831749784437799
2021-02-16 08:30:00+00:00,0.003908037596506969,1,0.003908037596506969,0.0,0.003908037596506969,0.0006858448519445311
2021-02-16 09:00:00+00:00,-0.0056141549574932805,1,-0.0056141549574932805,0.0,-0.0056141549574932805,0.0006819944126689154
2021-02-16 09:30:00+00:00,0.00544265484371404,1,0.00544265484371404,0.0,0.00544265484371404,0.0006857062728624139
2021-02-16 10:00:00+00:00,-0.00398143610513097,0,-0.0032814361051309703,0.0004,-0.00398143610513097,0.0006829761771501246
2021-02-16 10:30:00+00:00,-0.0,0,-0.0020679302253714506,0.0,-0.0,0.0006829761771501246
2021-02-16 11:00:00+00:00,-0.0,0,-0.001739290085679356,0.0,-0.0,0.0006829761771501246
2021-02-16 11:30:00+00:00,-0.0007,1,-0.0003935854160049642,0.0004,-0.0007,0.0006824980938261195
2021-02-16 12:00:00+00:00,0.02038841618236181,0,0.021088416182361812,0.0004,0.02038841618236181,0.0006964131490067151
2021-02-16 12:30:00+00:00,-0.0007,1,-0.0059466999339099205,0.0004,-0.0007,0.0006959256598024103
2021-02-16 13:00:00+00:00,-0.0035873104557280163,1,-0.0035873104557280163,0.0,-0.0035873104557280163,0.0006934291584065917
2021-02-16 13:30:00+00:00,-0.010531432995296361,1,-0.010531432995296361,0.0,-0.010531432995296361,0.000686126355687848
2021-02-16 14:00:00+00:00,0.006355553494533002,1,0.006355553494533002,0.0,0.006355553494533002,0.0006904870684454311
2021-02-16 14:30:00+00:00,0.0005562096545004558,1,0.0005562096545004558,0.0,0.0005562096545004558,0.0006908711240192081
2021-02-16 15:00:00+00:00,-0.0013928990817498581,-1,7.100918250141913e-06,0.0008,-0.0013928990817498581,0.0006899088102649542
2021-02-16 15:30:00+00:00,0.006752722422004504,-1,-0.006752722422004504,0.0,0.006752722422004504,0.0006945675729571689
2021-02-16 16:00:00+00:00,0.006167260147750343,-1,-0.006167260147750343,0.0,0.006167260147750343,0.0006988511518697873
2021-02-16 16:30:00+00:00,0.010015418771110438,-1,-0.010015418771110438,0.0,0.010015418771110438,0.000705850438814436
2021-02-16 17:00:00+00:00,-0.004935674709680806,-1,0.004935674709680806,0.0,-0.004935674709680806,0.0007023665906547625
2021-02-16 17:30:00+00:00,0.003613644918275645,-1,-0.003613644918275645,0.0,0.003613644918275645,0.0007049046941158486
2021-02-16 18:00:00+00:00,-0.00423901887809575,-1,0.00423901887809575,0.0,-0.00423901887809575,0.0007019165898102332
2021-02-16 18:30:00+00:00,-0.004454313775486581,0,0.003754313775486581,0.0004,-0.004454313775486581,0.0006987900330749989
2021-02-16 19:00:00+00:00,-0.0,0,-0.0004907769517485745,0.0,-0.0,0.0006987900330749989
2021-02-16 19:30:00+00:00,-0.0,0,-0.0011429646246892474,0.0,-0.0,0.0006987900330749989
2021-02-16 20:00:00+00:00,-0.0,0,-0.004254452083229033,0.0,-0.0,0.0006987900330749989
2021-02-16 20:30:00+00:00,0.0,0,0.00907038955831348,0.0,0.0,0.0006987900330749989
2021-02-16 21:00:00+00:00,-0.0,0,-0.006224616443920521,0.0,-0.0,0.0006987900330749989
2021-02-16 21:30:00+00:00,0.0,0,0.002256647484716049,0.0,0.0,0.0006987900330749989
2021-02-16 22:00:00+00:00,0.0,0,9.181664586379653e-05,0.0,0.0,0.0006987900330749989
2021-02-16 22:30:00+00:00,-0.0007,-1,0.010892447909644278,0.0004,-0.0007,0.0006983008800518464
2021-02-16 23:00:00+00:00,0.0013983271389090128,-1,-0.0013983271389090128,0.0,0.0013983271389090128,0.000699277333123547
2021-02-16 23:30:00+00:00,-0.002605382971985427,0,0.0019053829719854268,0.0004,-0.002605382971985427,0.0006974554478671315
2021-02-17 00:00:00+00:00,0.0,0,0.005557720860228617,0.0,0.0,0.0006974554478671315
2021-02-17 00:30:00+00:00,-0.0,0,-0.006609046741199317,0.0,-0.0,0.0006974554478671315
2021-02-17 01:00:00+00:00,0.0,0,0.0008312960128965574,0.0,0.0,0.0006974554478671315
2021-02-17 01:30:00+00:00,0.0,0,0.003298196140575142,0.0,0.0,0.0006974554478671315
2021-02-17 02:00:00+00:00,-0.0007,-1,0.014463666837111479,0.0004,-0.0007,0.0006969672290536245
2021-02-17 02:30:00+00:00,0.006814998356855755,-1,-0.006814998356855755,0.0,0.006814998356855755,0.0007017170595744073
2021-02-17 03:00:00+00:00,0.004480557242197052,0,-0.005180557242197052,0.0004,0.004480557242197052,0.0007048611430276567
2021-02-17 03:30:00+00:00,0.0,0,0.005257942432484054,0.0,0.0,0.0007048611430276567
2021-02-17 04:00:00+00:00,-0.0007,1,-0.005183116789488237,0.0004,-0.0007,0.0007043677402275373
2021-02-17 04:30:00+00:00,-0.0018056680161943849,0,-0.001105668016194385,0.0004,-0.0018056680161943849,0.0007030958859273693
2021-02-17 05:00:00+00:00,-0.0007,1,0.0006644998984707561,0.0004,-0.0007,0.0007026037188072201
2021-02-17 05:30:00+00:00,0.00665537017674014,1,0.00665537017674014,0.0,0.00665537017674014,0.0007072798066434365
